Random Groups	Semi-random Groups
0.365	0.6313131313131313
0.4175824175824176	0.5666666666666667
0.5	0.5888888888888889
0.6022727272727273	0.6839080459770115
0.6140350877192983	0.5892857142857143
0.3875	0.7051282051282052
0.5	0.6121212121212121
0.48322147651006714	0.5374149659863946
0.4557823129251701	0.5918367346938775
0.6549295774647887	0.5390070921985816
0.7071428571428572	0.5289855072463768
0.6456692913385826	0.5793650793650794
0.49193548387096775	0.6991869918699187
0.6528925619834711	0.47863247863247865
0.6347826086956522	0.5945945945945946
0.631578947368421	0.5135135135135135
0.4649122807017544	0.8558558558558559
0.6460176991150443	0.6126126126126126
0.44155844155844154	0.41333333333333333
0.5625	0.49074074074074076
0.375	0.6486486486486487
0.6126126126126126	0.6851851851851852
0.32710280373831774	0.638095238095238
0.5319148936170213	0.5483870967741935
0.6938775510204082	0.6354166666666666
0.4791666666666667	0.5483870967741935
0.3645833333333333	0.5416666666666666
0.5652173913043478	0.6555555555555556
0.5824175824175825	0.5666666666666667
0.6111111111111112	0.632183908045977
0.5795454545454546	0.5714285714285714
0.5238095238095238	0.6
0.5581395348837209	0.6547619047619048
0.5238095238095238	0.4691358024691358
0.4819277108433735	0.5555555555555556
0.4634146341463415	0.6923076923076923
0.4074074074074074	0.6025641025641025
0.43209876543209874	0.3974358974358974
0.5897435897435898	0.6
0.5866666666666667	0.41333333333333333
0.3013698630136986	0.5507246376811594
0.5342465753424658	0.4722222222222222
0.5416666666666666	0.375
0.3888888888888889	0.5797101449275363
0.5633802816901409	0.463768115942029
0.4714285714285714	0.3787878787878788
0.6470588235294118	0.4393939393939394
0.5970149253731343	0.5303030303030303
0.5076923076923077	0.4126984126984127
0.42857142857142855	0.5873015873015873
0.3870967741935484	0.5166666666666667
0.5901639344262295	0.7
0.5023255813953489	0.40375586854460094
0.424	0.5447154471544715
0.45267489711934156	0.3950617283950617
0.65	0.5662100456621004
0.5213270142180095	0.34782608695652173
0.5420560747663551	0.6190476190476191
0.681592039800995	0.6616161616161617
0.415	0.6313131313131313
0.6373626373626373	0.4722222222222222
0.7	0.6666666666666666
0.625	0.5919540229885057
0.4678362573099415	0.4642857142857143
0.5625	0.6153846153846154
0.4879518072289157	0.5493827160493827
0.5973154362416108	0.5170068027210885
0.35374149659863946	0.6597222222222222
0.676056338028169	0.6382978723404256
0.6642857142857143	0.6304347826086957
0.4645669291338583	0.49206349206349204
0.5806451612903226	0.4666666666666667
0.628099173553719	0.717948717948718
0.6086956521739131	0.5877192982456141
0.41228070175438597	0.34210526315789475
0.631578947368421	0.5945945945945946
0.5929203539823009	0.4594594594594595
0.4935064935064935	0.4533333333333333
0.6607142857142857	0.44144144144144143
0.35714285714285715	0.5740740740740741
0.45045045045045046	0.5185185185185185
0.48598130841121495	0.4857142857142857
0.40425531914893614	0.6559139784946236
0.5918367346938775	0.5625
0.6145833333333334	0.5591397849462365
0.6875	0.5698924731182796
0.6086956521739131	0.6222222222222222
0.46153846153846156	0.5
0.5888888888888889	0.4482758620689655
0.4318181818181818	0.5357142857142857
0.6507936507936508	0.6333333333333333
0.45348837209302323	0.5119047619047619
0.3333333333333333	0.4074074074074074
0.5662650602409639	0.5802469135802469
0.6341463414634146	0.5512820512820513
0.654320987654321	0.7692307692307693
0.5802469135802469	0.5128205128205128
0.3717948717948718	0.41333333333333333
0.4666666666666667	0.625
0.4931506849315068	0.3888888888888889
0.6301369863013698	0.7222222222222222
0.5277777777777778	0.3333333333333333
0.5972222222222222	0.5555555555555556
0.4507042253521127	0.5507246376811594
0.34285714285714286	0.5217391304347826
0.5735294117647058	0.5909090909090909
0.7611940298507462	0.4126984126984127
0.36923076923076925	0.5873015873015873
0.5396825396825397	0.2833333333333333
0.3548387096774194	0.4666666666666667
0.39344262295081966	0.6166666666666667
0.40930232558139534	0.6713286713286714
0.416	0.45528455284552843
0.4897119341563786	0.725
0.41363636363636364	0.38425925925925924
0.7061611374407583	0.5047619047619047
0.6448598130841121	0.6857142857142857
0.4975124378109453	0.7761194029850746
0.565	0.6767676767676768
0.6098901098901099	0.7555555555555555
0.6111111111111112	0.5875706214689266
0.7159090909090909	0.7528735632183908
0.47953216374269003	0.6023391812865497
0.35	0.5384615384615384
0.6204819277108434	0.49696969696969695
0.35570469798657717	0.6190476190476191
0.3197278911564626	0.6944444444444444
0.4507042253521127	0.6170212765957447
0.5642857142857143	0.4855072463768116
0.3779527559055118	0.5555555555555556
0.43548387096774194	0.5083333333333333
0.6198347107438017	0.5083333333333333
0.391304347826087	0.4473684210526316
0.6403508771929824	0.6140350877192983
0.5263157894736842	0.7567567567567568
0.336283185840708	0.38738738738738737
0.5454545454545454	0.52
0.5714285714285714	0.6306306306306306
0.375	0.6481481481481481
0.6936936936936937	0.45045045045045046
0.4766355140186916	0.6476190476190476
0.574468085106383	0.44086021505376344
0.45918367346938777	0.6145833333333334
0.4375	0.4270833333333333
0.5625	0.6989247311827957
0.3804347826086957	0.4777777777777778
0.5934065934065934	0.5777777777777777
0.5555555555555556	0.5862068965517241
0.7272727272727273	0.5833333333333334
0.6349206349206349	0.5333333333333333
0.6046511627906976	0.6547619047619048
0.5357142857142857	0.4074074074074074
0.4939759036144578	0.5802469135802469
0.6585365853658537	0.5185185185185185
0.6049382716049383	0.4230769230769231
0.5679012345679012	0.6538461538461539
0.6025641025641025	0.3466666666666667
0.48	0.5833333333333334
0.4657534246575342	0.5694444444444444
0.6164383561643836	0.5942028985507246
0.4722222222222222	0.4492753623188406
0.5833333333333334	0.4057971014492754
0.49295774647887325	0.5942028985507246
0.5142857142857142	0.43478260869565216
0.3235294117647059	0.7121212121212122
0.4925373134328358	0.5757575757575758
0.5692307692307692	0.4603174603174603
0.3968253968253968	0.4
0.6774193548387096	0.5166666666666667
0.6557377049180327	0.6666666666666666
0.44651162790697674	0.4219114219114219
0.608	0.7235772357723578
0.6995884773662552	0.6625
0.5863636363636363	0.7031963470319634
0.47393364928909953	0.7333333333333333
0.5607476635514018	0.41904761904761906
0.3681592039800995	0.6716417910447762
0.345	0.6212121212121212
0.3956043956043956	0.6
0.6611111111111111	0.5084745762711864
0.3693181818181818	0.5402298850574713
0.43859649122807015	0.5654761904761905
0.675	0.6410256410256411
0.7168674698795181	0.6111111111111112
0.42953020134228187	0.5238095238095238
0.46938775510204084	0.4375
0.6197183098591549	0.6524822695035462
0.5214285714285715	0.644927536231884
0.5905511811023622	0.6746031746031746
0.43548387096774194	0.45528455284552843
0.6859504132231405	0.49166666666666664
0.5130434782608696	0.6936936936936937
0.6666666666666666	0.5087719298245614
0.4473684210526316	0.6036036036036037
0.5309734513274337	0.5315315315315315
0.4935064935064935	0.56
0.4017857142857143	0.5648148148148148
0.48214285714285715	0.6486486486486487
0.3153153153153153	0.4537037037037037
0.5607476635514018	0.6
0.6276595744680851	0.6444444444444445
0.3979591836734694	0.4166666666666667
0.6145833333333334	0.5520833333333334
0.4166666666666667	0.46236559139784944
0.6304347826086957	0.7
0.46153846153846156	0.5517241379310345
0.3888888888888889	0.5977011494252874
0.6590909090909091	0.6436781609195402
0.36507936507936506	0.5333333333333333
0.5232558139534884	0.6666666666666666
0.7142857142857143	0.5061728395061729
0.4939759036144578	0.3333333333333333
0.6829268292682927	0.4230769230769231
0.5925925925925926	0.6153846153846154
0.5432098765432098	0.5
0.3974358974358974	0.5066666666666667
0.4666666666666667	0.3055555555555556
0.5342465753424658	0.5277777777777778
0.589041095890411	0.6527777777777778
0.5277777777777778	0.6376811594202898
0.5277777777777778	0.4057971014492754
0.49295774647887325	0.463768115942029
0.5714285714285714	0.7246376811594203
0.5588235294117647	0.3787878787878788
0.417910447761194	0.696969696969697
0.5692307692307692	0.5714285714285714
0.5079365079365079	0.5873015873015873
0.7258064516129032	0.55
0.5245901639344263	0.3333333333333333
0.5209302325581395	0.7412587412587412
0.456	0.5772357723577236
0.5102880658436214	0.6583333333333333
0.6409090909090909	0.7916666666666666
0.6255924170616114	0.4
0.42990654205607476	0.580952380952381
0.7313432835820896	0.3838383838383838
0.49	0.6414141414141414
0.4725274725274725	0.6722222222222223
0.5555555555555556	0.6836158192090396
0.6704545454545454	0.5114942528735632
0.672514619883041	0.47953216374269003
0.6375	0.6025641025641025
0.4036144578313253	0.5802469135802469
0.5100671140939598	0.7006802721088435
0.4421768707482993	0.4444444444444444
0.6408450704225352	0.8085106382978723
0.37142857142857144	0.6231884057971014
0.4330708661417323	0.6349206349206349
0.6209677419354839	0.6833333333333333
0.512396694214876	0.37606837606837606
0.5652173913043478	0.47368421052631576
0.543859649122807	0.6216216216216216
0.6578947368421053	0.6666666666666666
0.4778761061946903	0.6306306306306306
0.4935064935064935	0.28
0.7857142857142857	0.5925925925925926
0.5267857142857143	0.4774774774774775
0.4864864864864865	0.5092592592592593
0.4953271028037383	0.3904761904761905
0.43617021276595747	0.6666666666666666
0.5714285714285714	0.6458333333333334
0.65625	0.5483870967741935
0.2916666666666667	0.45161290322580644
0.6195652173913043	0.4888888888888889
0.7142857142857143	0.5888888888888889
0.4666666666666667	0.6222222222222222
0.7272727272727273	0.5287356321839081
0.5396825396825397	0.36507936507936506
0.43023255813953487	0.7380952380952381
0.6785714285714286	0.48148148148148145
0.4819277108433735	0.38271604938271603
0.5853658536585366	0.5512820512820513
0.38271604938271603	0.46153846153846156
0.5555555555555556	0.49382716049382713
0.6153846153846154	0.37333333333333335
0.52	0.38666666666666666
0.547945205479452	0.5
0.6575342465753424	0.5138888888888888
0.4166666666666667	0.37681159420289856
0.4166666666666667	0.4444444444444444
0.4225352112676056	0.5362318840579711
0.42857142857142855	0.45454545454545453
0.6617647058823529	0.48484848484848486
0.43283582089552236	0.5757575757575758
0.5846153846153846	0.6984126984126984
0.7301587301587301	0.5166666666666667
0.5806451612903226	0.4166666666666667
0.6229508196721312	0.55
0.5511627906976744	0.6643356643356644
0.512	0.6422764227642277
0.6625514403292181	0.5
0.5772727272727273	0.6527777777777778
0.46919431279620855	0.6328502415458938
0.4766355140186916	0.580952380952381
0.5373134328358209	0.5472636815920398
0.63	0.47474747474747475
0.6703296703296703	0.5388888888888889
0.45	0.6722222222222223
0.5738636363636364	0.5689655172413793
0.5847953216374269	0.5416666666666666
0.4	0.6538461538461539
0.4759036144578313	0.38181818181818183
0.46308724832214765	0.5782312925170068
0.5714285714285714	0.5208333333333334
0.5	0.48936170212765956
0.4357142857142857	0.5942028985507246
0.7244094488188977	0.43902439024390244
0.6290322580645161	0.5333333333333333
0.45454545454545453	0.5128205128205128
0.5391304347826087	0.6036036036036037
0.543859649122807	0.4774774774774775
0.5350877192982456	0.4594594594594595
0.49557522123893805	0.4774774774774775
0.7662337662337663	0.26666666666666666
0.38392857142857145	0.40540540540540543
0.45535714285714285	0.4074074074074074
0.3783783783783784	0.4166666666666667
0.5700934579439252	0.5142857142857142
0.648936170212766	0.6989247311827957
0.5612244897959183	0.40625
0.6458333333333334	0.6989247311827957
0.4270833333333333	0.6989247311827957
0.5108695652173914	0.5888888888888889
0.2967032967032967	0.6206896551724138
0.4	0.3563218390804598
0.48863636363636365	0.6781609195402298
0.5079365079365079	0.6166666666666667
0.45348837209302323	0.4642857142857143
0.4880952380952381	0.37037037037037035
0.4939759036144578	0.4691358024691358
0.4024390243902439	0.6790123456790124
0.5679012345679012	0.6923076923076923
0.4567901234567901	0.6282051282051282
0.6025641025641025	0.6133333333333333
0.36	0.5066666666666667
0.5068493150684932	0.43478260869565216
0.547945205479452	0.6527777777777778
0.375	0.4927536231884058
0.5694444444444444	0.5797101449275363
0.4084507042253521	0.5507246376811594
0.4857142857142857	0.463768115942029
0.4852941176470588	0.803030303030303
0.6716417910447762	0.6818181818181818
0.27692307692307694	0.6825396825396826
0.7142857142857143	0.45
0.3870967741935484	0.65
0.4098360655737705	0.6
0.6674418604651163	0.687793427230047
0.808	0.4065040650406504
0.5802469135802469	0.5791666666666667
0.5	0.5662100456621004
0.6398104265402843	0.38571428571428573
0.40186915887850466	0.6095238095238096
0.4427860696517413	0.6716417910447762
0.485	0.6464646464646465
0.5989010989010989	0.48333333333333334
0.6611111111111111	0.4745762711864407
0.5454545454545454	0.5229885057471264
0.6374269005847953	0.5833333333333334
0.4125	0.44871794871794873
0.7349397590361446	0.593939393939394
0.4697986577181208	0.4421768707482993
0.46258503401360546	0.4097222222222222
0.6267605633802817	0.48226950354609927
0.6714285714285714	0.7028985507246377
0.5354330708661418	0.5396825396825397
0.6451612903225806	0.6422764227642277
0.6528925619834711	0.4700854700854701
0.3652173913043478	0.5
0.7456140350877193	0.5225225225225225
0.5877192982456141	0.46846846846846846
0.5752212389380531	0.7117117117117117
0.4805194805194805	0.6133333333333333
0.6339285714285714	0.7477477477477478
0.5625	0.5092592592592593
0.6846846846846847	0.6111111111111112
0.411214953271028	0.6857142857142857
0.6382978723404256	0.6333333333333333
0.5510204081632653	0.8020833333333334
0.6354166666666666	0.53125
0.59375	0.5483870967741935
0.6086956521739131	0.45555555555555555
0.46153846153846156	0.40229885057471265
0.6444444444444445	0.5402298850574713
0.38636363636363635	0.4523809523809524
0.4444444444444444	0.3968253968253968
0.6395348837209303	0.5
0.5357142857142857	0.4444444444444444
0.5662650602409639	0.654320987654321
0.3780487804878049	0.6419753086419753
0.38271604938271603	0.44871794871794873
0.4691358024691358	0.5802469135802469
0.5128205128205128	0.56
0.5466666666666666	0.4
0.3835616438356164	0.4861111111111111
0.6027397260273972	0.4305555555555556
0.5555555555555556	0.6811594202898551
0.4444444444444444	0.5942028985507246
0.5211267605633803	0.463768115942029
0.6428571428571429	0.6956521739130435
0.5	0.5909090909090909
0.5074626865671642	0.5396825396825397
0.5692307692307692	0.6031746031746031
0.6031746031746031	0.43333333333333335
0.4032258064516129	0.6333333333333333
0.7213114754098361	0.6
0.686046511627907	0.662004662004662
0.536	0.43089430894308944
0.6255144032921811	0.5267489711934157
0.5818181818181818	0.6986301369863014
0.5402843601895735	0.780952380952381
0.5794392523364486	0.580952380952381
0.4129353233830846	0.6161616161616161
0.535	0.5959595959595959
0.3626373626373626	0.5888888888888889
0.6333333333333333	0.5028248587570622
0.5056818181818182	0.632183908045977
0.47368421052631576	0.7916666666666666
0.525	0.6025641025641025
0.5301204819277109	0.5432098765432098
0.6375838926174496	0.5034013605442177
0.5510204081632653	0.625
0.323943661971831	0.5673758865248227
0.38571428571428573	0.572463768115942
0.4645669291338583	0.47619047619047616
0.6129032258064516	0.6016260162601627
0.36363636363636365	0.725
0.5826086956521739	0.7719298245614035
0.49122807017543857	0.5945945945945946
0.4473684210526316	0.43243243243243246
0.5309734513274337	0.5135135135135135
0.38961038961038963	0.6
0.5178571428571429	0.44144144144144143
0.45535714285714285	0.5925925925925926
0.43243243243243246	0.5833333333333334
0.6074766355140186	0.5142857142857142
0.5851063829787234	0.5053763440860215
0.4897959183673469	0.46875
0.5416666666666666	0.5913978494623656
0.53125	0.6129032258064516
0.5978260869565217	0.45555555555555555
0.4725274725274725	0.6555555555555556
0.7666666666666667	0.4942528735632184
0.4090909090909091	0.42857142857142855
0.47619047619047616	0.6666666666666666
0.38372093023255816	0.4166666666666667
0.2857142857142857	0.5308641975308642
0.5903614457831325	0.6296296296296297
0.47560975609756095	0.43209876543209874
0.654320987654321	0.4444444444444444
0.345679012345679	0.5256410256410257
0.6666666666666666	0.7866666666666666
0.4	0.4861111111111111
0.3013698630136986	0.4027777777777778
0.3287671232876712	0.463768115942029
0.4444444444444444	0.6805555555555556
0.6388888888888888	0.4782608695652174
0.8028169014084507	0.5362318840579711
0.34285714285714286	0.4492753623188406
0.6029411764705882	0.5757575757575758
0.582089552238806	0.3484848484848485
0.5384615384615384	0.42857142857142855
0.42857142857142855	0.4666666666666667
0.5	0.5166666666666667
0.4098360655737705	0.45614035087719296
0.41627906976744183	0.634032634032634
0.68	0.6504065040650406
0.51440329218107	0.7416666666666667
0.5363636363636364	0.7168949771689498
0.6113744075829384	0.7952380952380952
0.48598130841121495	0.5142857142857142
0.46766169154228854	0.6262626262626263
0.335	0.6919191919191919
0.3901098901098901	0.5944444444444444
0.6055555555555555	0.751412429378531
0.5511363636363636	0.5287356321839081
0.6842105263157895	0.6190476190476191
0.475	0.5769230769230769
0.4819277108433735	0.5308641975308642
0.5369127516778524	0.5850340136054422
0.5578231292517006	0.6180555555555556
0.6056338028169014	0.524822695035461
0.5	0.38405797101449274
0.3937007874015748	0.6428571428571429
0.5403225806451613	0.6097560975609756
0.5702479338842975	0.5384615384615384
0.45217391304347826	0.5945945945945946
0.6228070175438597	0.38738738738738737
0.5789473684210527	0.6396396396396397
0.415929203539823	0.5315315315315315
0.4935064935064935	0.48
0.44642857142857145	0.6036036036036037
0.4375	0.6574074074074074
0.5765765765765766	0.3611111111111111
0.7289719626168224	0.6190476190476191
0.3404255319148936	0.4731182795698925
0.7346938775510204	0.5416666666666666
0.59375	0.5161290322580645
0.3125	0.43010752688172044
0.6304347826086957	0.5777777777777777
0.5934065934065934	0.6777777777777778
0.6	0.6091954022988506
0.48863636363636365	0.6781609195402298
0.6349206349206349	0.6031746031746031
0.45348837209302323	0.47619047619047616
0.4523809523809524	0.6296296296296297
0.6024096385542169	0.5308641975308642
0.2926829268292683	0.7160493827160493
0.4567901234567901	0.5384615384615384
0.4691358024691358	0.6153846153846154
0.5	0.5
0.37333333333333335	0.4861111111111111
0.3424657534246575	0.4782608695652174
0.589041095890411	0.5652173913043478
0.3472222222222222	0.5362318840579711
0.6111111111111112	0.6811594202898551
0.5352112676056338	0.8405797101449275
0.5857142857142857	0.2878787878787879
0.5588235294117647	0.3939393939393939
0.6865671641791045	0.4090909090909091
0.46153846153846156	0.4603174603174603
0.3492063492063492	0.4444444444444444
0.3387096774193548	0.3
0.39344262295081966	0.5263157894736842
0.5976744186046512	0.7832167832167832
0.632	0.4959349593495935
0.522633744855967	0.6458333333333334
0.5363636363636364	0.6575342465753424
0.4265402843601896	0.5990338164251208
0.3364485981308411	0.580952380952381
0.7562189054726368	0.46464646464646464
0.485	0.4898989898989899
0.489010989010989	0.6777777777777778
0.4111111111111111	0.4915254237288136
0.4659090909090909	0.6609195402298851
0.38011695906432746	0.631578947368421
0.5625	0.47435897435897434
0.6867469879518072	0.5740740740740741
0.6778523489932886	0.6122448979591837
0.4013605442176871	0.4583333333333333
0.39436619718309857	0.5602836879432624
0.37857142857142856	0.6086956521739131
0.44881889763779526	0.5634920634920635
0.5080645161290323	0.6016260162601627
0.5537190082644629	0.5166666666666667
0.3739130434782609	0.5225225225225225
0.41228070175438597	0.6396396396396397
0.3684210526315789	0.40540540540540543
0.584070796460177	0.4954954954954955
0.5194805194805194	0.6266666666666667
0.36607142857142855	0.46846846846846846
0.6785714285714286	0.7027027027027027
0.3783783783783784	0.48148148148148145
0.6448598130841121	0.5238095238095238
0.5851063829787234	0.6451612903225806
0.673469387755102	0.6041666666666666
0.65625	0.625
0.59375	0.6875
0.6847826086956522	0.6222222222222222
0.43956043956043955	0.6222222222222222
0.5888888888888889	0.5287356321839081
0.6136363636363636	0.5402298850574713
0.2222222222222222	0.5666666666666667
0.5	0.40476190476190477
0.5	0.6172839506172839
0.4819277108433735	0.3950617283950617
0.3048780487804878	0.7283950617283951
0.41975308641975306	0.6153846153846154
0.41975308641975306	0.47435897435897434
0.3717948717948718	0.4358974358974359
0.52	0.6805555555555556
0.410958904109589	0.4722222222222222
0.4657534246575342	0.4492753623188406
0.5	0.3333333333333333
0.3472222222222222	0.36231884057971014
0.4788732394366197	0.4492753623188406
